"Room","Date","leafarea_p","Leafmass","Stemmass","Rootmass","Intercept","Slope"
4,"2016-02-20",0.126335700047778,2.64744,1.4710512,0.860872533333333,0.918295777808218,-0.0141657219963258
4,"2016-02-21",0.132029603385889,2.761624,1.55255632,0.898319786666667,0.918295777808218,-0.0141657219963258
4,"2016-02-22",0.137723506724,2.875808,1.63406144,0.93576704,0.918295777808218,-0.0141657219963258
5,"2016-01-08",0.00244754666666667,0.030672,0.011616,0.023376,0.90924466677227,-0.0159260450089643
5,"2016-01-09",0.00297290158730159,0.043672380952381,0.016487619047619,0.0258285714285714,0.90924466677227,-0.0159260450089643
5,"2016-01-10",0.00349825650793651,0.0566727619047619,0.0213592380952381,0.0282811428571429,0.90924466677227,-0.0159260450089643
5,"2016-01-11",0.00402361142857143,0.0696731428571429,0.0262308571428571,0.0307337142857143,0.90924466677227,-0.0159260450089643
5,"2016-01-12",0.00454896634920635,0.0826735238095238,0.0311024761904762,0.0331862857142857,0.90924466677227,-0.0159260450089643
5,"2016-01-13",0.00507432126984127,0.0956739047619048,0.0359740952380952,0.0356388571428571,0.90924466677227,-0.0159260450089643
5,"2016-01-14",0.00559967619047619,0.108674285714286,0.0408457142857143,0.0380914285714286,0.90924466677227,-0.0159260450089643
5,"2016-01-15",0.00612503111111111,0.121674666666667,0.0457173333333333,0.040544,0.90924466677227,-0.0159260450089643
5,"2016-01-16",0.00665038603174603,0.134675047619048,0.0505889523809524,0.0429965714285714,0.90924466677227,-0.0159260450089643
5,"2016-01-17",0.00717574095238095,0.147675428571429,0.0554605714285714,0.0454491428571429,0.90924466677227,-0.0159260450089643
5,"2016-01-18",0.00770109587301587,0.16067580952381,0.0603321904761905,0.0479017142857143,0.90924466677227,-0.0159260450089643
5,"2016-01-19",0.0082264507936508,0.173676190476191,0.0652038095238095,0.0503542857142857,0.90924466677227,-0.0159260450089643
5,"2016-01-20",0.00875180571428572,0.186676571428571,0.0700754285714286,0.0528068571428571,0.90924466677227,-0.0159260450089643
5,"2016-01-21",0.00927716063492064,0.199676952380952,0.0749470476190476,0.0552594285714286,0.90924466677227,-0.0159260450089643
5,"2016-01-22",0.00980251555555556,0.212677333333333,0.0798186666666667,0.057712,0.90924466677227,-0.0159260450089643
5,"2016-01-23",0.0103278704761905,0.225677714285714,0.0846902857142857,0.0601645714285714,0.90924466677227,-0.0159260450089643
5,"2016-01-24",0.0108532253968254,0.238678095238095,0.0895619047619048,0.0626171428571429,0.90924466677227,-0.0159260450089643
5,"2016-01-25",0.0113785803174603,0.251678476190476,0.0944335238095238,0.0650697142857143,0.90924466677227,-0.0159260450089643
5,"2016-01-26",0.0119039352380952,0.264678857142857,0.0993051428571428,0.0675222857142857,0.90924466677227,-0.0159260450089643
5,"2016-01-27",0.0124292901587302,0.277679238095238,0.104176761904762,0.0699748571428571,0.90924466677227,-0.0159260450089643
5,"2016-01-28",0.0129546450793651,0.290679619047619,0.109048380952381,0.0724274285714286,0.90924466677227,-0.0159260450089643
5,"2016-01-29",0.01348,0.30368,0.11392,0.07488,0.90924466677227,-0.0159260450089643
5,"2016-01-30",0.0168108333333333,0.365706666666667,0.164826666666667,0.10264,0.90924466677227,-0.0159260450089643
5,"2016-01-31",0.0201416666666667,0.427733333333333,0.215733333333333,0.1304,0.90924466677227,-0.0159260450089643
5,"2016-02-01",0.0234725,0.48976,0.26664,0.15816,0.90924466677227,-0.0159260450089643
5,"2016-02-02",0.0268033333333333,0.551786666666667,0.317546666666667,0.18592,0.90924466677227,-0.0159260450089643
5,"2016-02-03",0.0301341666666667,0.613813333333333,0.368453333333333,0.21368,0.90924466677227,-0.0159260450089643
5,"2016-02-04",0.033465,0.67584,0.41936,0.24144,0.90924466677227,-0.0159260450089643
5,"2016-02-05",0.0367958333333333,0.737866666666667,0.470266666666667,0.2692,0.90924466677227,-0.0159260450089643
5,"2016-02-06",0.0401266666666667,0.799893333333333,0.521173333333333,0.29696,0.90924466677227,-0.0159260450089643
5,"2016-02-07",0.0434575,0.86192,0.57208,0.32472,0.90924466677227,-0.0159260450089643
5,"2016-02-08",0.0467883333333333,0.923946666666667,0.622986666666667,0.35248,0.90924466677227,-0.0159260450089643
5,"2016-02-09",0.0501191666666667,0.985973333333333,0.673893333333333,0.38024,0.90924466677227,-0.0159260450089643
5,"2016-02-10",0.05345,1.048,0.7248,0.408,0.90924466677227,-0.0159260450089643
5,"2016-02-11",0.05845635,1.1622256,0.793953333333333,0.433160533333333,0.90924466677227,-0.0159260450089643
5,"2016-02-12",0.0634627,1.2764512,0.863106666666667,0.458321066666667,0.90924466677227,-0.0159260450089643
5,"2016-02-13",0.06846905,1.3906768,0.93226,0.4834816,0.90924466677227,-0.0159260450089643
5,"2016-02-14",0.0734754,1.5049024,1.00141333333333,0.508642133333333,0.90924466677227,-0.0159260450089643
5,"2016-02-15",0.07848175,1.619128,1.07056666666667,0.533802666666667,0.90924466677227,-0.0159260450089643
5,"2016-02-16",0.0834881,1.7333536,1.13972,0.5589632,0.90924466677227,-0.0159260450089643
5,"2016-02-17",0.08849445,1.8475792,1.20887333333333,0.584123733333333,0.90924466677227,-0.0159260450089643
5,"2016-02-18",0.0935008,1.9618048,1.27802666666667,0.609284266666667,0.90924466677227,-0.0159260450089643
5,"2016-02-19",0.09850715,2.0760304,1.34718,0.6344448,0.90924466677227,-0.0159260450089643
5,"2016-02-20",0.1035135,2.190256,1.41633333333333,0.659605333333333,0.90924466677227,-0.0159260450089643
5,"2016-02-21",0.10851985,2.3044816,1.48548666666667,0.684765866666667,0.90924466677227,-0.0159260450089643
5,"2016-02-22",0.1135262,2.4187072,1.55464,0.7099264,0.90924466677227,-0.0159260450089643
6,"2016-01-08",0.00244754666666667,0.030672,0.011616,0.023376,0.897670369995491,-0.0179085526898939
6,"2016-01-09",0.00291829841269841,0.039847619047619,0.0164342857142857,0.02608,0.897670369995491,-0.0179085526898939
6,"2016-01-10",0.00338905015873016,0.0490232380952381,0.0212525714285714,0.028784,0.897670369995491,-0.0179085526898939
6,"2016-01-11",0.0038598019047619,0.0581988571428571,0.0260708571428571,0.031488,0.897670369995491,-0.0179085526898939
6,"2016-01-12",0.00433055365079365,0.0673744761904762,0.0308891428571429,0.034192,0.897670369995491,-0.0179085526898939
6,"2016-01-13",0.00480130539682539,0.0765500952380952,0.0357074285714286,0.036896,0.897670369995491,-0.0179085526898939
