"Date","Room","PARsum","PARmax","Tair","RH","VPD","PARsum_mol"
2016-02-21,4,20123.4499888889,1628.75222222222,29.3786736111111,68.4890277777778,1.33829717809971,72.44441996
2016-02-21,5,20123.4499888889,1628.75222222222,32.5662083333333,78.7975069444445,1.08716727366066,72.44441996
2016-02-21,6,20123.4499888889,1628.75222222222,35.7829930555556,68.7520555555556,1.87716338223022,72.44441996
2016-02-22,1,27182.8885444444,1558.89777777778,18.5266458333333,65.6852777777778,0.80415787871975,97.85839876
2016-02-22,2,27182.8885444444,1558.89777777778,22.8727986111111,68.7161319444444,1.00620372704474,97.85839876
2016-02-22,3,27182.8885444444,1558.89777777778,26.7035902777778,67.8373680555556,1.23739046411182,97.85839876
2016-02-22,4,27182.8885444444,1558.89777777778,29.5225972222222,67.1370208333333,1.41919066749897,97.85839876
2016-02-22,5,27182.8885444444,1558.89777777778,32.8696319444444,78.4896527777778,1.1290549714194,97.85839876
2016-02-22,6,27182.8885444444,1558.89777777778,36.3605347222222,62.6223958333333,2.43518793129857,97.85839876
2016-02-23,1,27979.6850777778,1561.04777777778,18.5488888888889,64.5417777777778,0.832007927296521,100.72686628
2016-02-23,2,27979.6850777778,1561.04777777778,22.0804097222222,73.3885555555556,0.76630961426298,100.72686628
2016-02-23,3,27979.6850777778,1561.04777777778,26.6479791666667,66.2630347222222,1.29959097282466,100.72686628
2016-02-23,4,27979.6850777778,1561.04777777778,29.5189166666667,67.616625,1.40082088692355,100.72686628
2016-02-23,5,27979.6850777778,1561.04777777778,32.902625,78.3325486111111,1.1371284859184,100.72686628
2016-02-23,6,27979.6850777778,1561.04777777778,36.2167222222222,63.7903611111111,2.19701969593621,100.72686628
2016-02-24,1,28172.5583650794,1593.14555555556,18.2248680555556,62.7548263888889,0.839912035689393,101.421210114286
2016-02-24,2,28172.5583650794,1593.14555555556,22.4698263888889,71.3504791666667,0.874978845568763,101.421210114286
2016-02-24,3,28172.5583650794,1593.14555555556,26.6562847222222,66.0742777777778,1.31141030390679,101.421210114286
2016-02-24,4,28172.5583650794,1593.14555555556,29.5591111111111,67.1975555555556,1.42846988102765,101.421210114286
2016-02-24,5,28172.5583650794,1593.14555555556,32.9384652777778,77.8083472222222,1.16748317510211,101.421210114286
2016-02-24,6,28172.5583650794,1593.14555555556,36.5316111111111,61.2762708333333,2.35255248905764,101.421210114286
2016-02-25,1,29145.0393,1691.17777777778,18.4581875,61.4465555555556,0.89301875524737,104.92214148
2016-02-25,2,29145.0393,1691.17777777778,22.2106666666667,69.5249305555556,0.903311315373077,104.92214148
2016-02-25,3,29145.0393,1691.17777777778,26.5376041666667,63.1541736111111,1.42137802482846,104.92214148
2016-02-25,4,29145.0393,1691.17777777778,29.6301805555556,64.9238402777778,1.53495543161238,104.92214148
2016-02-25,5,29145.0393,1691.17777777778,32.4834027777778,75.3986388888889,1.26493651694459,104.92214148
2016-02-25,6,29145.0393,1691.17777777778,36.1679027777778,66.4443958333333,2.07572767905377,104.92214148
2016-02-26,1,11195.4044,769.104444444444,18.3261319444444,69.0905763888889,0.679080184262972,40.30345584
2016-02-26,2,11195.4044,769.104444444444,22.2938472222222,81.8160069444444,0.531876530465932,40.30345584
2016-02-26,3,11195.4044,769.104444444444,26.5799305555556,67.4121458333333,1.20585150963833,40.30345584
2016-02-26,4,11195.4044,769.104444444444,29.2495972222222,67.3239375,1.37614503743827,40.30345584
2016-02-26,5,11195.4044,769.104444444444,32.4735416666667,78.3570833333333,1.09617460411005,40.30345584
2016-02-26,6,11195.4044,769.104444444444,34.5394513888889,66.2370208333333,1.88938652761535,40.30345584
2016-02-27,1,16818.4793444444,1355.77666666667,18.3786875,66.026625,0.765442741880484,60.54652564
2016-02-27,2,16818.4793444444,1355.77666666667,22.2809722222222,81.1164861111111,0.569639502566003,60.54652564
2016-02-27,3,16818.4793444444,1355.77666666667,26.6834513888889,68.7995694444444,1.17433397141241,60.54652564
2016-02-27,4,16818.4793444444,1355.77666666667,29.3249375,66.9517083333333,1.40662210205615,60.54652564
2016-02-27,5,16818.4793444444,1355.77666666667,32.6081944444444,78.1871527777778,1.11205639002598,60.54652564
2016-02-27,6,16818.4793444444,1355.77666666667,35.143875,62.0066180555556,2.16173821194993,60.54652564
2016-02-28,1,28566.906,1638.86666666667,18.4986666666667,61.8064444444444,0.89215877605549,102.8408616
2016-02-28,2,28566.906,1638.86666666667,22.3972569444444,77.1944513888889,0.704630313638662,102.8408616
2016-02-28,3,28566.906,1638.86666666667,26.2331527777778,64.7527916666667,1.32405877465834,102.8408616
2016-02-28,4,28566.906,1638.86666666667,29.5571666666667,67.2105763888889,1.4173029551129,102.8408616
2016-02-28,5,28566.906,1638.86666666667,32.9445625,77.6535208333333,1.16923252043868,102.8408616
2016-02-28,6,28566.906,1638.86666666667,34.2982986111111,67.6073888888889,1.81874567848482,102.8408616
2016-02-29,1,19637.2219650794,1103.98888888889,18.4143402777778,63.1706111111111,0.839122478605419,70.6939990742857
2016-02-29,2,19637.2219650794,1103.98888888889,22.3048611111111,79.5904236111111,0.614448848669661,70.6939990742857
2016-02-29,3,19637.2219650794,1103.98888888889,26.2492569444444,66.1708958333333,1.25391660892997,70.6939990742857
2016-02-29,4,19637.2219650794,1103.98888888889,29.4715555555556,66.311625,1.44334232513772,70.6939990742857
2016-02-29,5,19637.2219650794,1103.98888888889,32.7696527777778,77.3995138888889,1.1714615964239,70.6939990742857
2016-02-29,6,19637.2219650794,1103.98888888889,34.2179861111111,62.8233333333333,2.05057336168503,70.6939990742857
2016-03-01,1,23152.6658777778,1547.31111111111,18.4054027777778,64.2789097222222,0.816837716460735,83.34959716
2016-03-01,2,23152.6658777778,1547.31111111111,22.345375,81.5815,0.557385705599031,83.34959716
2016-03-01,3,23152.6658777778,1547.31111111111,26.0855902777778,70.3334583333333,1.10029020242446,83.34959716
2016-03-01,4,23152.6658777778,1547.31111111111,29.4036180555556,68.1420347222222,1.36357265789435,83.34959716
2016-03-01,5,23152.6658777778,1547.31111111111,32.7753194444444,78.0200486111111,1.13554708501518,83.34959716
2016-03-01,6,23152.6658777778,1547.31111111111,34.3645833333333,58.7845972222222,2.35858808929856,83.34959716
